district,week,SIGACT,SIG_1,df,idf,suicide,ied_attack,ied_clear,ied_total,district_1,district_2
Abu Al-Khaseeb,2532,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2533,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2534,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2535,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2536,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2537,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2538,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2539,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2540,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2541,2,2,0,0,0,1,1,2,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2542,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2543,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2544,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2545,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2546,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2547,1,1,0,0,0,1,0,1,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2548,1,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2549,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2550,1,1,0,0,0,1,0,1,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2551,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2552,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2553,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2554,0,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Al-Khaseeb,2555,1,0,0,0,0,0,0,0,Abu Al-Khaseeb,Abu Al-Khaseeb
Abu Ghraib,2292,1,1,0,0,0,1,0,1,Abu Ghraib,Abu Ghraib
Abu Ghraib,2293,2,2,1,1,0,0,0,0,Abu Ghraib,Abu Ghraib
Abu Ghraib,2294,2,2,0,0,0,2,0,2,Abu Ghraib,Abu Ghraib
Abu Ghraib,2295,9,9,3,0,0,6,0,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2296,5,5,1,0,0,4,0,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2297,7,7,2,0,0,5,0,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2298,5,5,2,0,0,3,0,3,Abu Ghraib,Abu Ghraib
Abu Ghraib,2299,8,8,2,2,0,4,0,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2300,7,7,0,1,0,6,0,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2301,17,17,8,3,0,6,0,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2302,23,23,14,3,0,6,0,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2303,3,3,1,1,0,1,0,1,Abu Ghraib,Abu Ghraib
Abu Ghraib,2304,0,0,0,0,0,0,0,0,Abu Ghraib,Abu Ghraib
Abu Ghraib,2305,11,11,6,0,0,5,0,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2306,3,3,0,0,0,3,0,3,Abu Ghraib,Abu Ghraib
Abu Ghraib,2307,5,5,3,1,0,1,0,1,Abu Ghraib,Abu Ghraib
Abu Ghraib,2308,10,10,2,1,0,7,0,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2309,6,6,2,1,0,3,0,3,Abu Ghraib,Abu Ghraib
Abu Ghraib,2310,12,12,4,2,0,4,2,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2311,8,8,2,0,0,6,0,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2312,12,12,2,1,0,8,1,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2313,20,20,10,2,0,8,0,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2314,9,9,5,0,0,4,0,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2315,12,12,3,4,0,5,0,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2316,14,14,4,2,0,8,0,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2317,19,19,3,4,0,12,0,12,Abu Ghraib,Abu Ghraib
Abu Ghraib,2318,20,20,4,1,0,14,1,15,Abu Ghraib,Abu Ghraib
Abu Ghraib,2319,12,12,2,1,0,9,0,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2320,19,19,11,1,0,6,1,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2321,18,18,8,2,0,8,0,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2322,9,9,3,1,0,5,0,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2323,10,10,3,2,0,5,0,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2324,2,2,0,0,0,2,0,2,Abu Ghraib,Abu Ghraib
Abu Ghraib,2325,0,0,0,0,0,0,0,0,Abu Ghraib,Abu Ghraib
Abu Ghraib,2326,0,0,0,0,0,0,0,0,Abu Ghraib,Abu Ghraib
Abu Ghraib,2327,0,0,0,0,0,0,0,0,Abu Ghraib,Abu Ghraib
Abu Ghraib,2328,4,4,1,0,0,2,0,2,Abu Ghraib,Abu Ghraib
Abu Ghraib,2329,43,43,11,11,0,19,0,19,Abu Ghraib,Abu Ghraib
Abu Ghraib,2330,40,40,3,2,0,29,0,29,Abu Ghraib,Abu Ghraib
Abu Ghraib,2331,40,40,10,6,0,20,0,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2332,58,58,15,2,0,36,0,36,Abu Ghraib,Abu Ghraib
Abu Ghraib,2333,60,60,13,7,0,34,0,34,Abu Ghraib,Abu Ghraib
Abu Ghraib,2334,38,38,6,5,0,22,0,22,Abu Ghraib,Abu Ghraib
Abu Ghraib,2335,35,35,4,2,0,24,0,24,Abu Ghraib,Abu Ghraib
Abu Ghraib,2336,24,24,6,2,0,16,0,16,Abu Ghraib,Abu Ghraib
Abu Ghraib,2337,24,24,3,3,0,15,0,15,Abu Ghraib,Abu Ghraib
Abu Ghraib,2338,30,30,6,5,0,16,0,16,Abu Ghraib,Abu Ghraib
Abu Ghraib,2339,29,29,9,1,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2340,35,35,7,4,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2341,31,31,7,0,0,22,0,22,Abu Ghraib,Abu Ghraib
Abu Ghraib,2342,33,33,6,1,0,22,0,22,Abu Ghraib,Abu Ghraib
Abu Ghraib,2343,21,21,1,1,0,19,0,19,Abu Ghraib,Abu Ghraib
Abu Ghraib,2344,42,42,10,1,0,26,0,26,Abu Ghraib,Abu Ghraib
Abu Ghraib,2345,29,29,5,0,0,23,0,23,Abu Ghraib,Abu Ghraib
Abu Ghraib,2346,19,19,1,0,0,17,0,17,Abu Ghraib,Abu Ghraib
Abu Ghraib,2347,27,27,6,2,0,19,0,19,Abu Ghraib,Abu Ghraib
Abu Ghraib,2348,26,26,3,3,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2349,18,18,2,2,0,12,0,12,Abu Ghraib,Abu Ghraib
Abu Ghraib,2350,29,29,2,3,0,24,0,24,Abu Ghraib,Abu Ghraib
Abu Ghraib,2351,31,31,7,0,0,22,0,22,Abu Ghraib,Abu Ghraib
Abu Ghraib,2352,40,40,3,1,0,33,0,33,Abu Ghraib,Abu Ghraib
Abu Ghraib,2353,35,35,5,1,0,24,0,24,Abu Ghraib,Abu Ghraib
Abu Ghraib,2354,37,37,11,0,0,23,0,23,Abu Ghraib,Abu Ghraib
Abu Ghraib,2355,22,22,5,0,0,17,0,17,Abu Ghraib,Abu Ghraib
Abu Ghraib,2356,29,29,11,0,0,14,0,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2357,38,38,11,3,0,20,0,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2358,41,41,7,1,0,28,0,28,Abu Ghraib,Abu Ghraib
Abu Ghraib,2359,40,40,9,1,0,25,0,25,Abu Ghraib,Abu Ghraib
Abu Ghraib,2360,31,31,10,4,0,14,0,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2361,29,29,10,2,0,14,0,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2362,33,33,9,1,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2363,28,28,6,0,0,20,0,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2364,31,31,10,2,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2365,30,30,5,1,0,20,0,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2366,26,26,4,2,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2367,33,33,3,1,0,24,0,24,Abu Ghraib,Abu Ghraib
Abu Ghraib,2368,27,27,4,0,0,19,0,19,Abu Ghraib,Abu Ghraib
Abu Ghraib,2369,31,31,3,0,0,20,0,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2370,28,28,2,2,0,20,0,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2371,22,22,5,0,0,14,0,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2372,22,22,7,0,0,14,0,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2373,19,19,3,1,0,11,0,11,Abu Ghraib,Abu Ghraib
Abu Ghraib,2374,21,21,2,0,0,15,0,15,Abu Ghraib,Abu Ghraib
Abu Ghraib,2375,20,20,6,0,0,13,0,13,Abu Ghraib,Abu Ghraib
Abu Ghraib,2376,26,26,7,0,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2377,26,26,8,0,0,17,0,17,Abu Ghraib,Abu Ghraib
Abu Ghraib,2378,24,24,4,0,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2379,25,25,5,0,0,17,0,17,Abu Ghraib,Abu Ghraib
Abu Ghraib,2380,20,20,4,0,0,10,0,10,Abu Ghraib,Abu Ghraib
Abu Ghraib,2381,21,21,5,0,0,13,0,13,Abu Ghraib,Abu Ghraib
Abu Ghraib,2382,20,20,4,0,0,14,0,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2383,19,19,6,0,0,11,0,11,Abu Ghraib,Abu Ghraib
Abu Ghraib,2384,24,24,6,0,0,13,0,13,Abu Ghraib,Abu Ghraib
Abu Ghraib,2385,18,18,6,0,0,9,0,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2386,18,18,5,0,0,13,0,13,Abu Ghraib,Abu Ghraib
Abu Ghraib,2387,16,16,6,0,0,9,0,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2388,26,26,8,0,0,14,0,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2389,3,3,0,0,0,2,0,2,Abu Ghraib,Abu Ghraib
Abu Ghraib,2390,0,0,0,0,0,0,0,0,Abu Ghraib,Abu Ghraib
Abu Ghraib,2391,0,0,0,0,0,0,0,0,Abu Ghraib,Abu Ghraib
Abu Ghraib,2392,32,32,11,0,0,15,0,15,Abu Ghraib,Abu Ghraib
Abu Ghraib,2393,19,19,10,0,0,5,0,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2394,40,40,15,0,0,17,0,17,Abu Ghraib,Abu Ghraib
Abu Ghraib,2395,32,32,11,0,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2396,40,40,16,0,0,20,0,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2397,42,42,9,0,0,25,0,25,Abu Ghraib,Abu Ghraib
Abu Ghraib,2398,33,33,9,0,0,23,0,23,Abu Ghraib,Abu Ghraib
Abu Ghraib,2399,34,34,9,0,0,22,0,22,Abu Ghraib,Abu Ghraib
Abu Ghraib,2400,36,36,19,0,0,14,0,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2401,24,24,5,0,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2402,42,42,19,0,0,20,0,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2403,26,26,7,0,0,13,0,13,Abu Ghraib,Abu Ghraib
Abu Ghraib,2404,47,46,16,0,0,23,0,23,Abu Ghraib,Abu Ghraib
Abu Ghraib,2405,39,39,18,2,0,17,0,17,Abu Ghraib,Abu Ghraib
Abu Ghraib,2406,61,59,19,0,0,38,0,38,Abu Ghraib,Abu Ghraib
Abu Ghraib,2407,43,42,11,0,0,30,0,30,Abu Ghraib,Abu Ghraib
Abu Ghraib,2408,41,40,11,0,0,26,0,26,Abu Ghraib,Abu Ghraib
Abu Ghraib,2409,41,38,7,0,0,31,0,31,Abu Ghraib,Abu Ghraib
Abu Ghraib,2410,49,47,9,0,0,38,0,38,Abu Ghraib,Abu Ghraib
Abu Ghraib,2411,55,53,9,0,0,43,0,43,Abu Ghraib,Abu Ghraib
Abu Ghraib,2412,46,42,10,0,0,30,0,30,Abu Ghraib,Abu Ghraib
Abu Ghraib,2413,43,41,6,0,0,33,0,33,Abu Ghraib,Abu Ghraib
Abu Ghraib,2414,28,26,6,0,0,20,0,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2415,30,28,5,1,0,23,0,23,Abu Ghraib,Abu Ghraib
Abu Ghraib,2416,41,40,6,0,0,31,0,31,Abu Ghraib,Abu Ghraib
Abu Ghraib,2417,36,34,9,0,0,24,0,24,Abu Ghraib,Abu Ghraib
Abu Ghraib,2418,27,26,5,0,0,19,0,19,Abu Ghraib,Abu Ghraib
Abu Ghraib,2419,32,28,11,0,0,18,0,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2420,50,46,7,0,0,33,0,33,Abu Ghraib,Abu Ghraib
Abu Ghraib,2421,35,32,4,0,0,26,0,26,Abu Ghraib,Abu Ghraib
Abu Ghraib,2422,46,40,8,0,0,32,0,32,Abu Ghraib,Abu Ghraib
Abu Ghraib,2423,31,26,5,1,0,22,0,22,Abu Ghraib,Abu Ghraib
Abu Ghraib,2424,43,41,12,0,0,27,0,27,Abu Ghraib,Abu Ghraib
Abu Ghraib,2425,46,43,10,0,0,31,0,31,Abu Ghraib,Abu Ghraib
Abu Ghraib,2426,47,39,17,0,0,19,2,21,Abu Ghraib,Abu Ghraib
Abu Ghraib,2427,57,53,22,0,0,20,7,27,Abu Ghraib,Abu Ghraib
Abu Ghraib,2428,50,40,10,0,0,23,9,32,Abu Ghraib,Abu Ghraib
Abu Ghraib,2429,41,37,16,0,0,9,11,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2430,60,54,23,1,0,15,14,29,Abu Ghraib,Abu Ghraib
Abu Ghraib,2431,56,47,14,1,0,15,17,32,Abu Ghraib,Abu Ghraib
Abu Ghraib,2432,53,44,16,1,0,12,12,24,Abu Ghraib,Abu Ghraib
Abu Ghraib,2433,57,55,24,1,0,16,11,27,Abu Ghraib,Abu Ghraib
Abu Ghraib,2434,51,49,23,0,0,11,9,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2435,52,50,19,0,0,14,13,27,Abu Ghraib,Abu Ghraib
Abu Ghraib,2436,32,29,7,1,0,9,7,16,Abu Ghraib,Abu Ghraib
Abu Ghraib,2437,44,37,21,1,0,6,9,15,Abu Ghraib,Abu Ghraib
Abu Ghraib,2438,36,32,11,0,0,6,13,19,Abu Ghraib,Abu Ghraib
Abu Ghraib,2439,45,38,14,0,0,8,15,23,Abu Ghraib,Abu Ghraib
Abu Ghraib,2440,31,30,14,0,0,5,9,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2441,31,27,8,0,0,8,9,17,Abu Ghraib,Abu Ghraib
Abu Ghraib,2442,30,24,4,1,0,8,9,17,Abu Ghraib,Abu Ghraib
Abu Ghraib,2443,45,43,18,0,0,11,10,21,Abu Ghraib,Abu Ghraib
Abu Ghraib,2444,21,21,7,0,0,5,6,11,Abu Ghraib,Abu Ghraib
Abu Ghraib,2445,40,39,16,0,0,10,11,21,Abu Ghraib,Abu Ghraib
Abu Ghraib,2446,50,47,22,0,0,17,8,25,Abu Ghraib,Abu Ghraib
Abu Ghraib,2447,59,55,25,0,0,13,14,27,Abu Ghraib,Abu Ghraib
Abu Ghraib,2448,58,54,24,0,0,19,10,29,Abu Ghraib,Abu Ghraib
Abu Ghraib,2449,46,44,17,0,0,14,12,26,Abu Ghraib,Abu Ghraib
Abu Ghraib,2450,50,48,18,1,0,12,16,28,Abu Ghraib,Abu Ghraib
Abu Ghraib,2451,47,45,16,0,0,11,12,23,Abu Ghraib,Abu Ghraib
Abu Ghraib,2452,53,48,19,0,0,13,15,28,Abu Ghraib,Abu Ghraib
Abu Ghraib,2453,34,31,12,0,0,7,12,19,Abu Ghraib,Abu Ghraib
Abu Ghraib,2454,37,32,11,0,0,15,6,21,Abu Ghraib,Abu Ghraib
Abu Ghraib,2455,60,54,14,0,0,13,26,39,Abu Ghraib,Abu Ghraib
Abu Ghraib,2456,29,22,9,0,0,8,10,18,Abu Ghraib,Abu Ghraib
Abu Ghraib,2457,56,52,32,0,0,9,6,15,Abu Ghraib,Abu Ghraib
Abu Ghraib,2458,38,35,21,0,0,9,5,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2459,34,32,13,1,0,8,11,19,Abu Ghraib,Abu Ghraib
Abu Ghraib,2460,49,46,16,0,1,13,12,25,Abu Ghraib,Abu Ghraib
Abu Ghraib,2461,23,21,10,0,2,6,4,10,Abu Ghraib,Abu Ghraib
Abu Ghraib,2462,26,22,9,0,0,6,8,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2463,51,46,18,0,0,10,19,29,Abu Ghraib,Abu Ghraib
Abu Ghraib,2464,33,28,8,0,0,9,12,21,Abu Ghraib,Abu Ghraib
Abu Ghraib,2465,30,27,10,0,1,8,5,13,Abu Ghraib,Abu Ghraib
Abu Ghraib,2466,34,24,12,0,2,7,5,12,Abu Ghraib,Abu Ghraib
Abu Ghraib,2467,36,32,10,0,0,12,14,26,Abu Ghraib,Abu Ghraib
Abu Ghraib,2468,35,29,15,1,1,7,5,12,Abu Ghraib,Abu Ghraib
Abu Ghraib,2469,27,23,4,2,1,7,7,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2470,37,33,14,0,1,13,7,20,Abu Ghraib,Abu Ghraib
Abu Ghraib,2471,33,31,7,0,0,6,18,24,Abu Ghraib,Abu Ghraib
Abu Ghraib,2472,20,17,7,4,0,3,5,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2473,16,16,6,1,0,4,5,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2474,18,17,4,2,0,3,6,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2475,12,12,4,1,0,2,5,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2476,31,29,15,0,0,6,10,16,Abu Ghraib,Abu Ghraib
Abu Ghraib,2477,24,21,6,1,0,6,10,16,Abu Ghraib,Abu Ghraib
Abu Ghraib,2478,20,15,4,0,0,4,10,14,Abu Ghraib,Abu Ghraib
Abu Ghraib,2479,10,10,2,0,0,3,4,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2480,20,17,5,0,0,7,5,12,Abu Ghraib,Abu Ghraib
Abu Ghraib,2481,7,7,2,0,0,3,1,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2482,24,23,4,2,0,5,12,17,Abu Ghraib,Abu Ghraib
Abu Ghraib,2483,14,14,2,0,0,5,7,12,Abu Ghraib,Abu Ghraib
Abu Ghraib,2484,12,12,4,0,0,1,6,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2485,9,8,2,0,0,3,2,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2486,5,5,0,0,0,1,3,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2487,6,6,0,0,0,4,1,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2488,12,12,3,0,0,3,6,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2489,13,12,2,0,0,3,6,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2490,18,18,2,0,0,11,4,15,Abu Ghraib,Abu Ghraib
Abu Ghraib,2491,10,10,3,0,0,3,4,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2492,10,10,0,0,0,5,5,10,Abu Ghraib,Abu Ghraib
Abu Ghraib,2493,17,17,4,0,0,2,11,13,Abu Ghraib,Abu Ghraib
Abu Ghraib,2494,8,8,1,0,0,2,5,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2495,10,10,5,0,0,1,3,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2496,12,12,1,1,0,6,4,10,Abu Ghraib,Abu Ghraib
Abu Ghraib,2497,14,14,4,0,0,1,8,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2498,4,4,1,0,0,2,1,3,Abu Ghraib,Abu Ghraib
Abu Ghraib,2499,12,12,4,0,0,4,4,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2500,12,12,1,2,0,5,3,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2501,11,11,4,0,0,4,3,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2502,8,7,1,0,0,2,3,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2503,11,11,2,0,0,3,6,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2504,9,8,1,0,0,4,2,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2505,7,7,1,0,0,0,6,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2506,3,3,1,0,0,2,0,2,Abu Ghraib,Abu Ghraib
Abu Ghraib,2507,6,6,0,0,0,3,3,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2508,6,6,0,0,0,4,2,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2509,6,6,1,0,0,2,3,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2510,5,5,1,0,0,3,1,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2511,8,7,1,0,0,3,2,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2512,10,10,0,0,0,2,7,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2513,8,8,1,0,0,3,3,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2514,10,10,3,0,0,2,4,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2515,4,4,0,0,0,4,0,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2516,13,13,2,0,0,5,6,11,Abu Ghraib,Abu Ghraib
Abu Ghraib,2517,5,5,0,0,0,3,1,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2518,7,7,3,0,0,2,0,2,Abu Ghraib,Abu Ghraib
Abu Ghraib,2519,3,3,0,0,0,2,1,3,Abu Ghraib,Abu Ghraib
Abu Ghraib,2520,8,8,1,0,0,4,3,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2521,5,5,0,0,0,2,3,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2522,4,4,3,0,0,0,0,0,Abu Ghraib,Abu Ghraib
Abu Ghraib,2523,8,7,1,0,0,6,0,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2524,5,5,2,0,1,0,2,2,Abu Ghraib,Abu Ghraib
Abu Ghraib,2525,5,4,0,0,0,1,3,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2526,5,5,1,0,0,1,2,3,Abu Ghraib,Abu Ghraib
Abu Ghraib,2527,11,11,0,0,0,4,7,11,Abu Ghraib,Abu Ghraib
Abu Ghraib,2528,8,8,0,0,0,4,4,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2529,9,9,0,1,1,4,3,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2530,9,8,0,0,0,2,6,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2531,5,5,1,0,0,3,1,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2532,7,7,0,0,0,5,2,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2533,4,4,0,0,0,2,0,2,Abu Ghraib,Abu Ghraib
Abu Ghraib,2534,6,6,1,0,0,0,5,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2535,8,8,0,0,0,4,4,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2536,8,8,1,0,0,4,2,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2537,15,15,1,0,0,8,4,12,Abu Ghraib,Abu Ghraib
Abu Ghraib,2538,6,6,0,0,0,2,4,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2539,2,2,1,0,0,1,0,1,Abu Ghraib,Abu Ghraib
Abu Ghraib,2540,8,8,0,0,0,3,5,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2541,12,12,0,0,0,6,6,12,Abu Ghraib,Abu Ghraib
Abu Ghraib,2542,9,9,0,0,0,3,5,8,Abu Ghraib,Abu Ghraib
Abu Ghraib,2543,5,5,0,0,0,1,4,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2544,8,8,1,0,0,3,4,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2545,8,8,0,0,0,3,3,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2546,7,7,0,0,1,5,1,6,Abu Ghraib,Abu Ghraib
Abu Ghraib,2547,11,11,2,0,0,6,3,9,Abu Ghraib,Abu Ghraib
Abu Ghraib,2548,5,5,0,0,0,4,1,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2549,4,4,0,0,0,1,3,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2550,2,2,0,0,0,2,0,2,Abu Ghraib,Abu Ghraib
Abu Ghraib,2551,5,5,0,0,0,4,1,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2552,7,7,0,0,0,2,5,7,Abu Ghraib,Abu Ghraib
Abu Ghraib,2553,4,4,0,0,0,2,2,4,Abu Ghraib,Abu Ghraib
Abu Ghraib,2554,7,7,0,0,0,3,2,5,Abu Ghraib,Abu Ghraib
Abu Ghraib,2555,7,7,0,0,0,6,1,7,Abu Ghraib,Abu Ghraib
Adhamiya,2292,0,0,0,0,0,0,0,0,Adhamiya,Adhamiya
Adhamiya,2293,1,1,0,1,0,0,0,0,Adhamiya,Adhamiya
Adhamiya,2294,1,1,0,0,0,1,0,1,Adhamiya,Adhamiya
Adhamiya,2295,2,2,0,0,0,2,0,2,Adhamiya,Adhamiya
Adhamiya,2296,2,2,0,1,0,1,0,1,Adhamiya,Adhamiya
Adhamiya,2297,0,0,0,0,0,0,0,0,Adhamiya,Adhamiya
Adhamiya,2298,3,3,1,1,0,1,0,1,Adhamiya,Adhamiya
Adhamiya,2299,1,1,0,0,0,1,0,1,Adhamiya,Adhamiya
Adhamiya,2300,7,7,3,0,0,4,0,4,Adhamiya,Adhamiya
Adhamiya,2301,10,10,7,0,0,3,0,3,Adhamiya,Adhamiya
